graph_id,source,n,d,alpha,lam_min,hoffman,theta,theta_over_alpha,alpha_over_theta,theta_over_hoff,alpha_over_hoff,c_log
c426d0d9d82c4edd,circulant_fast,93,6,24,-2.843027,29.899435001159677,27.827708424986348,1.1594878510410978,0.8624497437399671,0.9307101764266457,0.8026907531553401,0.864171
d5a98091fbe75dc0,circulant_fast,93,6,24,-3.999315,37.19617743815452,28.222005934635348,1.1759169139431396,0.8504002180279501,0.7587340387748074,0.6452275919993233,0.864171
aa9c3523b0b3251d,sat_circulant,93,8,22,-4.096467,31.49443808675706,27.10139411173947,1.2318815505336123,0.8117663581915254,0.8605136575888046,0.6985360379949331,0.910087
7f317730dc39893c,cayley_tabu_gap,93,12,19,-3.983081,23.176165659174224,21.358845690633586,1.1241497731912413,0.8895611811237533,0.9215866854221739,0.8198077403920739,0.986602
e6734ef84785d494,sat_circulant_optimal,94,12,16,-6.040118,31.472692806111354,23.57191438015432,1.473244648759645,0.6787738892124405,0.7489640154202863,0.508377217626994,0.821984
dc2bed7efaeb8569,cayley_tabu_gap,94,10,18,-4.263347,28.096814723781176,24.05657126790397,1.3364761815502204,0.7482363051469191,0.8562027939609276,0.6406420150097932,0.831628
a52aaff6063335ff,circulant_fast,94,6,24,-2.84139,30.20912548818681,28.313156074010593,1.179714836417108,0.8476624766685846,0.9372385203630728,0.7944619254001619,0.854978
004ba38c909f1436,circulant_fast,94,6,24,-2.791878,29.849883267260985,29.27896735351363,1.219956973063068,0.819701040348333,0.9808737639395216,0.8040232447516111,0.854978
82750442cea4fbf7,cayley_tabu_gap,94,7,23,-3.355518,30.45899702940983,28.10903866891928,1.2221321160399687,0.8182421416436256,0.9228484654888164,0.7551135048141028,0.880188
cd0164746dc9dffe,circulant_fast,94,8,22,-4.087924,31.789152215053633,27.396921043048984,1.2453145928658629,0.803009942811867,0.861832390423903,0.692059978547713,0.900405
206fdbe8884f4d4a,circulant_fast,95,6,20,-2.285142,26.202144755032563,26.20215366098646,1.310107683049323,0.7632960350804628,1.0000003398940804,0.7632962945202668,0.704982
2ff0c09a7584a855,circulant_fast,95,8,20,-4.284049,33.1311487767592,26.202149981278552,1.3101074990639276,0.7632961422742031,0.7908614988822484,0.6036615311700142,0.809934
191cdf2d462f384a,circulant_fast,95,8,20,-4.197214,32.69068903767697,26.20215115449994,1.310107557724997,0.7632961080970336,0.8015172492785698,0.6117949969469723,0.809934
abd8d0270923eb24,sat_circulant,95,4,30,-2.157954,33.291192171945426,31.197197046260463,1.039906568208682,0.9616248522428085,0.937100626650145,0.901139251639089,0.911176
7e759b38a5e42aa4,circulant_fast,96,4,24,-2.0,32.0,28.117748446550273,1.1715728519395947,0.8535534075789246,0.878679638954696,0.75,0.721348
be6b6a53f4b32a32,circulant_fast,96,5,24,-3.0,36.0,27.712811098826485,1.1547004624511035,0.8660254607305534,0.7698003083007356,0.6666666666666666,0.776669
de03512415fc9026,circulant_fast,96,8,20,-4.078116,32.41392415837039,25.501690312013423,1.2750845156006712,0.784261739331778,0.7867510946041382,0.6170187818754216,0.801497
1efdd3d5610e9ba8,sat_circulant,96,4,30,-2.23794,34.44121617072303,31.80601198595724,1.060200399531908,0.9432179052578293,0.9234869009356916,0.8710493802336076,0.901684
02cde69c3dd1f989,sat_circulant_optimal,97,10,20,-5.380432,33.93285078078431,26.247102687560517,1.3123551343780258,0.761988865516907,0.773501255674748,0.5893993442875043,0.895453
d8d13737cb8e26e2,circulant_fast,97,6,27,-2.871725,31.39832727006304,30.431728673269983,1.1271010619729624,0.8872318851776476,0.9692149652279514,0.8599184207415834,0.932102
d9e7c6a6c23bf1bd,circulant_fast,97,6,27,-2.723478,30.283490827855587,29.219878283480696,1.0822177142029887,0.9240284897170262,0.9648781393657382,0.8915748898790974,0.932102
d9cc4ddd443edafb,circulant_fast,97,6,27,-2.821727,31.02652337801884,29.537451951401174,1.0939797019037472,0.9140937425619475,0.9520065007453391,0.8702231852096105,0.932102
79a195688e4f579c,cayley,97,16,19,-6.926884,29.30654457884464,29.306543251769458,1.5424496448299714,0.6483193816743579,0.9999999547174462,0.6483193523168006,1.130359
718ba505e641c5a8,sat_circulant_optimal,98,12,16,-5.340893,30.183423310437355,23.582859559506616,1.4739287224691635,0.6784588594791573,0.7813182526367617,0.5300922905741854,0.788434
f63185ee2636e1e4,circulant_fast,98,4,28,-2.24698,35.2496790449145,31.53871724182251,1.1263827586365183,0.887797680080345,0.8947235293018256,0.7943334736274593,0.824397
6b2a44658f23c4c0,circulant_fast,98,4,28,-2.24698,35.2496790449145,29.53882569128735,1.0549580604031197,0.9479049808083184,0.8379885006512972,0.7943334736274593,0.824397
2ec2616073698f81,circulant_fast,98,8,22,-4.080684,33.103012379100385,27.57161527883941,1.2532552399472459,0.7979220577941439,0.8329035123174099,0.6645920844922778,0.863654
d21d1ffad1e22c8a,sat_circulant,98,4,32,-2.24698,35.2496790449145,32.58990114759342,1.0184344108622945,0.9818992655141274,0.9245446208479788,0.9078096841456679,0.942168
8f4292ca043f58c3,sat_circulant_optimal,99,12,15,-4.742045,28.04092660126048,23.056802462873584,1.5371201641915724,0.6505672251888885,0.8222553694726032,0.5349323941144558,0.73169
4369331f205d202a,circulant_fast,99,4,27,-2.203616,35.166261741539124,31.06608166814881,1.150595617338845,0.8691150782521231,0.8834058591861331,0.7677813524349401,0.786925
494a06711cd7fe92,circulant_fast,99,6,24,-2.786664,31.397551562231126,29.45975650995495,1.2274898545814563,0.8146706844603415,0.9382819692664445,0.7643908141190914,0.811797
1e2d2c1385c952f5,circulant_fast,99,6,27,-2.716437,30.852888972868158,29.74189500866975,1.1015516669877685,0.9078103460498906,0.9639906018144554,0.8751206418220231,0.913272
57f289a30db895b9,sat_circulant,99,8,24,-4.053721,33.29414866994184,28.877720918292336,1.203238371595514,0.8310905167310975,0.8673512335326152,0.720847384863976,0.932651
a65616a5d77edccd,sat_circulant_optimal,100,8,20,-4.236068,34.619519930749,25.786090929352547,1.2893045464676274,0.7756119395838248,0.7448425333723182,0.5777087619934335,0.769437
90ef023a9d585509,sat_circulant,100,4,30,-2.236068,35.85701759506151,32.79557510037661,1.0931858366792204,0.9147575521447554,0.9146208273856401,0.8366563091998991,0.865617
cab82915f919749f,random_regular_switch,100,19.96,18,-8.390076,29.594545002277947,22.448905777026116,1.2471614320570064,0.8018208182966734,0.7585487722584747,0.6082201972902271,1.20171
7951548f4054231b,random_regular_switch,100,19.88,18,-8.016399,28.73632184569772,22.32829893047498,1.2404610516930543,0.8061518728340088,0.7770061544538929,0.6263849666165568,1.20171
044a37cc90b925cd,alpha_targeted,100,21.86,17,-8.630212,28.304860589358974,21.65224565628191,1.2736615091930534,0.7851379607393211,0.7649656350691205,0.600603558753829,1.209948
d6fa4b7ec0ff7325,alpha_targeted,100,21.92,17,-8.761188,28.55556962135886,21.80809681992993,1.2828292247017605,0.7795269867136725,0.7637072945523738,0.595330446053663,1.209948
f361c07dd8e181d9,alpha_targeted,100,21.94,17,-8.680229,28.348021172539237,21.655672197430157,1.2738630704370681,0.7850137296600455,0.763921829521139,0.5996891245611147,1.209948
05f6cb9f0f19fef3,random_regular_switch,100,21.94,17,-8.34241,27.54869906325157,21.651342762807907,1.27360839781223,0.7851707021701279,0.7859297716054255,0.6170890306278403,1.209948
70c7bb384024ba42,cayley,109,18,20,-6.903773,30.216756995014368,30.216756983830283,1.5108378491915142,0.6618843978095493,0.9999999996298714,0.661884397564567,1.142674
52b6b0489b1dc12e,brown,125,30,20,-8.09017,26.549402378618947,26.549676306573673,1.3274838153286836,0.7533048527242504,1.000010317669333,0.7533126250746276,1.411268
eaa7fe523a3d9dcb,cayley,127,42,11,-7.750637,19.785292377261424,19.785291736273194,1.798662885115745,0.5559685521256805,0.9999999676027922,0.5559685341138518,0.973279
